SetNumber,URL,Description,DateAdded,DateModified
"76444-1","https://www.lego.com/cdn/product-assets/product.bi.additional.main.pdf/76444_IT_BI_BK4_Build_Translate.pdf","76444_IT_BI_BK4_Build_Translate","01/01/2025 00:00:00","02/12/2024 00:00:00"
"76444-1","https://www.lego.com/cdn/product-assets/product.bi.additional.main.pdf/76444_IT_BI_BK5_Build_Translate.pdf","76444_IT_BI_BK5_Build_Translate","01/01/2025 00:00:00","02/12/2024 00:00:00"
"76444-1","https://www.lego.com/cdn/product-assets/product.bi.additional.main.pdf/76444_ZHSI_BI_BK1_Build_Translate.pdf","76444_ZHSI_BI_BK1_Build_Translate","01/01/2025 00:00:00","02/12/2024 00:00:00"
"76444-1","https://www.lego.com/cdn/product-assets/product.bi.additional.main.pdf/76444_ZHSI_BI_BK2_Build_Translate.pdf","76444_ZHSI_BI_BK2_Build_Translate","01/01/2025 00:00:00","02/12/2024 00:00:00"
"76444-1","https://www.lego.com/cdn/product-assets/product.bi.additional.main.pdf/76444_ZHSI_BI_BK3_Build_Translate.pdf","76444_ZHSI_BI_BK3_Build_Translate","01/01/2025 00:00:00","02/12/2024 00:00:00"
"76444-1","https://www.lego.com/cdn/product-assets/product.bi.additional.main.pdf/76444_ZHSI_BI_BK4_Build_Translate.pdf","76444_ZHSI_BI_BK4_Build_Translate","01/01/2025 00:00:00","02/12/2024 00:00:00"
"76444-1","https://www.lego.com/cdn/product-assets/product.bi.additional.main.pdf/76444_ZHSI_BI_BK5_Build_Translate.pdf","76444_ZHSI_BI_BK5_Build_Translate","01/01/2025 00:00:00","02/12/2024 00:00:00"
"76444-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/6554639.pdf","BI 3104, 124+4, 76444 1/5 V29","01/01/2025 00:00:00","16/09/2024 00:00:00"
"76444-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/6554649.pdf","BI 3104, 124+4, 76444 1/5 V39","01/01/2025 00:00:00","16/09/2024 00:00:00"
"76444-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/6554643.pdf","BI 3104, 140+4, 76444 5/5 V29","01/01/2025 00:00:00","16/09/2024 00:00:00"
"76444-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/6554653.pdf","BI 3104, 140+4, 76444 5/5 V39","01/01/2025 00:00:00","16/09/2024 00:00:00"
"76444-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/6554640.pdf","BI 3106, 68+4, 76444 2/5 V29","01/01/2025 00:00:00","16/09/2024 00:00:00"
"76444-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/6554650.pdf","BI 3106, 68+4, 76444 2/5 V39","01/01/2025 00:00:00","16/09/2024 00:00:00"
"76444-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/6554641.pdf","BI 3106, 96+4 76444 3/5 V29","01/01/2025 00:00:00","16/09/2024 00:00:00"
"76444-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/6554651.pdf","BI 3106, 96+4 76444 3/5 V39","01/01/2025 00:00:00","16/09/2024 00:00:00"
"76444-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/6554642.pdf","BI 3106, 96+4 76444 4/5 V29","01/01/2025 00:00:00","16/09/2024 00:00:00"
"76444-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/6554652.pdf","BI 3106, 96+4 76444 4/5 V39","01/01/2025 00:00:00","16/09/2024 00:00:00"
"76445-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/6580943.pdf","BI 3106, 120+4, 76445 V29","01/06/2025 00:00:00","06/02/2025 00:00:00"
"76445-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/6580961.pdf","BI 3106, 120+4, 76445 V39","01/06/2025 00:00:00","06/02/2025 00:00:00"
"76446-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/6554644.pdf","BI 3106, 112+4, 76446 V29","01/03/2025 00:00:00","16/09/2024 00:00:00"
"76446-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/6554654.pdf","BI 3106, 112+4, 76446 V39","01/03/2025 00:00:00","16/09/2024 00:00:00"
"76447-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/6554645.pdf","BI 3103, 132+4, 76447 V29","01/01/2025 00:00:00","16/09/2024 00:00:00"
"76447-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/6554655.pdf","BI 3103, 132+4, 76447 V39","01/01/2025 00:00:00","16/09/2024 00:00:00"
"76448-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/6580944.pdf","BI 3101, 88+4 76448 V29","01/06/2025 00:00:00","06/02/2025 00:00:00"
"76448-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/6580962.pdf","BI 3101, 88+4 76448 V39","01/06/2025 00:00:00","06/02/2025 00:00:00"
"76449-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/6580945.pdf","BI 3106, 140+4, 76449 V29","04/06/2025 00:00:00","06/02/2025 00:00:00"
"76449-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/6580963.pdf","BI 3106, 140+4, 76449 V39","04/06/2025 00:00:00","06/02/2025 00:00:00"
"76450-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/6580947.pdf","BI 3106, 108+4, 76450 2/2 V29","01/06/2025 00:00:00","06/02/2025 00:00:00"
"76450-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/6580965.pdf","BI 3106, 108+4, 76450 2/2 V39","01/06/2025 00:00:00","06/02/2025 00:00:00"
"76450-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/6580946.pdf","BI 3106, 124+4, 76450 1/2 V29","01/06/2025 00:00:00","06/02/2025 00:00:00"
"76450-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/6580964.pdf","BI 3106, 124+4, 76450 1/2 V39","01/06/2025 00:00:00","06/02/2025 00:00:00"
"76451-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/6580949.pdf","BI 3106, 100+4 76451 2/2 V29","03/06/2025 00:00:00","06/02/2025 00:00:00"
"76451-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/6580967.pdf","BI 3106, 100+4 76451 2/2 V39","03/06/2025 00:00:00","06/02/2025 00:00:00"
"76451-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/6580948.pdf","BI 3106, 96+4 76451 1/2 V29","03/06/2025 00:00:00","06/02/2025 00:00:00"
"76451-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/6580966.pdf","BI 3106, 96+4 76451 1/2 V39","03/06/2025 00:00:00","06/02/2025 00:00:00"
"76452-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/6580950.pdf","BI 3106, 76+4, 76452 1/2 V29","01/06/2025 00:00:00","06/02/2025 00:00:00"
"76452-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/6580968.pdf","BI 3106, 76+4, 76452 1/2 V39","01/06/2025 00:00:00","06/02/2025 00:00:00"
"76452-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/6580951.pdf","BI 3106, 96+4 76452 2/2 V29","01/06/2025 00:00:00","06/02/2025 00:00:00"
"76452-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/6580969.pdf","BI 3106, 96+4 76452 2/2 V39","01/06/2025 00:00:00","06/02/2025 00:00:00"
"76453-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/6595032.pdf","BI 3104, 304+4, 76453 V29","21/03/2025 00:00:00","20/03/2025 00:00:00"
"76453-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/6574950.pdf","BI 3104, 304+4, 76453 V29","01/01/2025 00:00:00","13/11/2024 00:00:00"
"76453-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/6595035.pdf","BI 3104, 304+4, 76453 V39","21/03/2025 00:00:00","20/03/2025 00:00:00"
"76454-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/6580974.pdf","BI 3103, 104+4 76454 5/7 V39","01/06/2025 00:00:00","25/03/2025 00:00:00"
"76454-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/6580956.pdf","BI 3103, 104+4, 76454 5/7 V29","01/06/2025 00:00:00","25/03/2025 00:00:00"
"76454-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/6580958.pdf","BI 3103, 48, 76454 7/7 V29","01/06/2025 00:00:00","25/03/2025 00:00:00"
"76454-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/6580976.pdf","BI 3103, 48, 76454 7/7 V39","01/06/2025 00:00:00","25/03/2025 00:00:00"
"76454-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/6580953.pdf","BI 3104, 132+4, 76454 2/7 V29","01/06/2025 00:00:00","25/03/2025 00:00:00"
"76454-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/6580971.pdf","BI 3104, 132+4, 76454 2/7 V39","01/06/2025 00:00:00","25/03/2025 00:00:00"
"76454-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/6580952.pdf","BI 3106, 52, 76454 1/7 V29","01/06/2025 00:00:00","25/03/2025 00:00:00"
"76454-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/6580970.pdf","BI 3106, 52, 76454 1/7 V39","01/06/2025 00:00:00","25/03/2025 00:00:00"
"76454-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/6580954.pdf","BI 3106, 60+4, 76454 3/7 V29","01/06/2025 00:00:00","25/03/2025 00:00:00"
"76454-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/6580972.pdf","BI 3106, 60+4, 76454 3/7 V39","01/06/2025 00:00:00","25/03/2025 00:00:00"
"76454-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/6580957.pdf","BI 3106, 68+4, 76454 6/7 V29","01/06/2025 00:00:00","25/03/2025 00:00:00"
"76454-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/6580975.pdf","BI 3106, 68+4, 76454 6/7 V39","01/06/2025 00:00:00","25/03/2025 00:00:00"
"76454-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/6580955.pdf","BI 3106, 84+4 76454 4/7 V29","01/06/2025 00:00:00","25/03/2025 00:00:00"
"76454-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/6580973.pdf","BI 3106, 84+4 76454 4/7 V39","01/06/2025 00:00:00","25/03/2025 00:00:00"
"76456-1","https://www.lego.com/cdn/product-assets/product.bi.additional.main.pdf/76456_01_BI_Build_Main.pdf","76456_01_BI_Build_Main","12/09/2025 00:00:00","10/09/2025 00:00:00"
"76457-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/6599614.pdf","BI 3104, 184+4, 76457 1/3 V29","03/09/2025 00:00:00","08/05/2025 00:00:00"
"76457-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/6599620.pdf","BI 3104, 184+4, 76457 1/3 V39","03/09/2025 00:00:00","08/05/2025 00:00:00"
"76457-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/6599615.pdf","BI 3104, 200+4, 76457 2/3 V29","03/09/2025 00:00:00","08/05/2025 00:00:00"
"76457-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/6599621.pdf","BI 3104, 200+4, 76457 2/3 V39","03/09/2025 00:00:00","08/05/2025 00:00:00"
"76457-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/6599616.pdf","BI 3104, 204+4, 76457 3/3 V29","03/09/2025 00:00:00","08/05/2025 00:00:00"
"76457-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/6599622.pdf","BI 3104, 204+4, 76457 3/3 V39","03/09/2025 00:00:00","08/05/2025 00:00:00"
"76458-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/6580959.pdf","BI 3101, 48, 76458 1/2 V29","01/06/2025 00:00:00","06/02/2025 00:00:00"
"76458-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/6580977.pdf","BI 3101, 48, 76458 1/2 V39","01/06/2025 00:00:00","06/02/2025 00:00:00"
"76458-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/6580960.pdf","BI 3106, 76+4, 76458 2/2 V29","01/06/2025 00:00:00","06/02/2025 00:00:00"
"76458-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/6580978.pdf","BI 3106, 76+4, 76458 2/2 V39","01/06/2025 00:00:00","06/02/2025 00:00:00"
"76459-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/6621409.pdf","BI 3102, 64+4, 76459 V29","01/01/2026 00:00:00","15/09/2025 00:00:00"
"76459-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/6621416.pdf","BI 3102, 64+4, 76459 V39","01/01/2026 00:00:00","15/09/2025 00:00:00"
"76460-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/6619349.pdf","BI 3102, 48/65G 76460 V29","01/01/2026 00:00:00","15/09/2025 00:00:00"
"76460-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/6619355.pdf","BI 3102, 48/65G 76460 V39","01/01/2026 00:00:00","15/09/2025 00:00:00"
"76461-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/6619350.pdf","BI 3101, 92+4 76461 V29","02/01/2026 00:00:00","10/09/2025 00:00:00"
"76461-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/6619356.pdf","BI 3101, 92+4 76461 V39","02/01/2026 00:00:00","10/09/2025 00:00:00"
"76462-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/6649689.pdf","BI 3106, 52, 76462 1/2 V29","02/06/2026 00:00:00","10/02/2026 00:00:00"
"76462-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/6649693.pdf","BI 3106, 52, 76462 1/2 V39","02/06/2026 00:00:00","10/02/2026 00:00:00"
"76462-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/6649690.pdf","BI 3106, 80+4, 76462 2/2 V29","02/06/2026 00:00:00","10/02/2026 00:00:00"
"76462-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/6649694.pdf","BI 3106, 80+4, 76462 2/2 V39","02/06/2026 00:00:00","10/02/2026 00:00:00"
"76463-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/6621410.pdf","BI 3106, 112+4, 76463 1/3 V29","01/01/2026 00:00:00","10/09/2025 00:00:00"
"76463-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/6621417.pdf","BI 3106, 112+4, 76463 1/3 V39","01/01/2026 00:00:00","10/09/2025 00:00:00"
"76463-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/6621411.pdf","BI 3106, 64+4, 76463 2/3 V29","01/01/2026 00:00:00","10/09/2025 00:00:00"
"76463-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/6621418.pdf","BI 3106, 64+4, 76463 2/3 V39","01/01/2026 00:00:00","10/09/2025 00:00:00"
"76463-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/6621412.pdf","BI 3106, 92+4 76463 3/3 V29","01/01/2026 00:00:00","10/09/2025 00:00:00"
"76463-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/6621419.pdf","BI 3106, 92+4 76463 3/3 V39","01/01/2026 00:00:00","10/09/2025 00:00:00"
"76464-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/6621413.pdf","BI 3106, 156+4, 76464 V29","01/01/2026 00:00:00","09/09/2025 00:00:00"
"76464-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/6621420.pdf","BI 3106, 156+4, 76464 V39","01/01/2026 00:00:00","09/09/2025 00:00:00"
"76466-1","https://www.lego.com/cdn/product-assets/product.bi.additional.main.pdf/76466_DE_BI_Build_Translate.pdf","76466_DE_BI_Build_Translate","01/01/2026 00:00:00","15/12/2025 00:00:00"
"76466-1","https://www.lego.com/cdn/product-assets/product.bi.additional.main.pdf/76466_ES_BI_Build_Translate.pdf","76466_ES_BI_Build_Translate","01/01/2026 00:00:00","15/12/2025 00:00:00"
"76466-1","https://www.lego.com/cdn/product-assets/product.bi.additional.main.pdf/76466_FR_BI_Build_Translate.pdf","76466_FR_BI_Build_Translate","01/01/2026 00:00:00","15/12/2025 00:00:00"
"76466-1","https://www.lego.com/cdn/product-assets/product.bi.additional.main.pdf/76466_IT_BI_Build_Translate.pdf","76466_IT_BI_Build_Translate","01/01/2026 00:00:00","15/12/2025 00:00:00"
"76466-1","https://www.lego.com/cdn/product-assets/product.bi.additional.main.pdf/76466_ZHSI_BI_Build_Translate.pdf","76466_ZHSI_BI_Build_Translate","01/01/2026 00:00:00","15/12/2025 00:00:00"
"76466-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/6621414.pdf","BI 3104, 272+4, 76466 V29","23/01/2026 00:00:00","21/01/2026 00:00:00"
"76466-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/6621421.pdf","BI 3104, 272+4, 76466 V39","01/01/2026 00:00:00","18/09/2025 00:00:00"
"76467-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/6619353.pdf","BI 3101, 20, 76467 3/4 V29","01/01/2026 00:00:00","08/09/2025 00:00:00"
"76467-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/6619359.pdf","BI 3101, 20, 76467 3/4 V39","01/01/2026 00:00:00","08/09/2025 00:00:00"
"76467-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/6619352.pdf","BI 3101, 60+4, 76467 2/4 V29","01/01/2026 00:00:00","08/09/2025 00:00:00"
"76467-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/6619358.pdf","BI 3101, 60+4, 76467 2/4 V39","01/01/2026 00:00:00","08/09/2025 00:00:00"
"76467-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/6619354.pdf","BI 3105, 48, 76467 4/4 V29","01/01/2026 00:00:00","08/09/2025 00:00:00"
"76467-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/6619360.pdf","BI 3105, 48, 76467 4/4 V39","01/01/2026 00:00:00","08/09/2025 00:00:00"
"76467-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/6619351.pdf","BI 3106, 144+4, 76467 1/4 V29","01/01/2026 00:00:00","08/09/2025 00:00:00"
"76467-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/6619357.pdf","BI 3106, 144+4, 76467 1/4 V39","01/01/2026 00:00:00","08/09/2025 00:00:00"
"76469-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/6650598.pdf","BI 3105, 100+4 76469 1/2 V29","02/06/2026 00:00:00","10/02/2026 00:00:00"
"76469-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/6650615.pdf","BI 3105, 100+4 76469 1/2 V39","02/06/2026 00:00:00","10/02/2026 00:00:00"
"76469-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/6650599.pdf","BI 3105, 88+4 76469 2/2 V29","02/06/2026 00:00:00","10/02/2026 00:00:00"
"76469-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/6650616.pdf","BI 3105, 88+4 76469 2/2 V39","02/06/2026 00:00:00","10/02/2026 00:00:00"
"76470-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/6641295.pdf","BI 3106, 200+4, 76470 V29","01/01/2026 00:00:00","18/11/2025 00:00:00"
"76470-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/6641296.pdf","BI 3106, 200+4, 76470 V39","01/01/2026 00:00:00","18/11/2025 00:00:00"
"76471-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/6650601.pdf","BI 3106, 132+4, 76471 2/2 V29","04/06/2026 00:00:00","10/02/2026 00:00:00"
"76471-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/6650618.pdf","BI 3106, 132+4, 76471 2/2 V39","04/06/2026 00:00:00","10/02/2026 00:00:00"
"76471-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/6650600.pdf","BI 3106, 64+4, 76471 1/2 V29","04/06/2026 00:00:00","10/02/2026 00:00:00"
"76471-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/6650617.pdf","BI 3106, 64+4, 76471 1/2 V39","04/06/2026 00:00:00","10/02/2026 00:00:00"
"76473-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/6650605.pdf","BI 3101, 36, 76473 4/10 V29","03/06/2026 00:00:00","10/02/2026 00:00:00"
"76473-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/6650622.pdf","BI 3101, 36, 76473 4/10 V39","03/06/2026 00:00:00","10/02/2026 00:00:00"
"76473-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/6650604.pdf","BI 3101, 48, 76473 3/10 V29","03/06/2026 00:00:00","10/02/2026 00:00:00"
"76473-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/6650621.pdf","BI 3101, 48, 76473 3/10 V39","03/06/2026 00:00:00","10/02/2026 00:00:00"
"76473-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/6650603.pdf","BI 3104, 144+4, 76473 2/10 V29","03/06/2026 00:00:00","10/02/2026 00:00:00"
"76473-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/6650620.pdf","BI 3104, 144+4, 76473 2/10 V39","03/06/2026 00:00:00","10/02/2026 00:00:00"
"76473-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/6650611.pdf","BI 3104, 64+4, 76473 10/10 V29","03/06/2026 00:00:00","10/02/2026 00:00:00"
"76473-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/6650628.pdf","BI 3104, 64+4, 76473 10/10 V39","03/06/2026 00:00:00","10/02/2026 00:00:00"
"76473-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/6650606.pdf","BI 3106, 100+4 76473 5/10 V29","03/06/2026 00:00:00","10/02/2026 00:00:00"
"76473-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/6650623.pdf","BI 3106, 100+4 76473 5/10 V39","03/06/2026 00:00:00","10/02/2026 00:00:00"
"76473-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/6650608.pdf","BI 3106, 20, 76473 7/10 V29","03/06/2026 00:00:00","10/02/2026 00:00:00"
"76473-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/6650625.pdf","BI 3106, 20, 76473 7/10 V39","03/06/2026 00:00:00","10/02/2026 00:00:00"
"76473-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/6650609.pdf","BI 3106, 44, 76473 8/10 V29","03/06/2026 00:00:00","10/02/2026 00:00:00"
"76473-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/6650626.pdf","BI 3106, 44, 76473 8/10 V39","03/06/2026 00:00:00","10/02/2026 00:00:00"
"76473-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/6650610.pdf","BI 3106, 56, 76473 9/10 V29","03/06/2026 00:00:00","10/02/2026 00:00:00"
"76473-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/6650627.pdf","BI 3106, 56, 76473 9/10 V39","03/06/2026 00:00:00","10/02/2026 00:00:00"
"76473-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/6650602.pdf","BI 3106, 60, 76473 1/10 V29","03/06/2026 00:00:00","10/02/2026 00:00:00"
"76473-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/6650619.pdf","BI 3106, 60, 76473 1/10 V39","03/06/2026 00:00:00","10/02/2026 00:00:00"
"76473-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/6650607.pdf","BI 3106, 68+4, 76473 6/10 V29","03/06/2026 00:00:00","10/02/2026 00:00:00"
"76473-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/6650624.pdf","BI 3106, 68+4, 76473 6/10 V39","03/06/2026 00:00:00","10/02/2026 00:00:00"
"76474-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/6649691.pdf","BI 3103, 108+4, 76474 V29","02/06/2026 00:00:00","10/02/2026 00:00:00"
"76474-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/6649695.pdf","BI 3103, 108+4, 76474 V39","02/06/2026 00:00:00","10/02/2026 00:00:00"
"76475-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/6650612.pdf","BI 3106, 80+4, 76475 V29","02/06/2026 00:00:00","10/02/2026 00:00:00"
"76475-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/6650629.pdf","BI 3106, 80+4, 76475 V39","02/06/2026 00:00:00","10/02/2026 00:00:00"
"76476-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/6666272.pdf","BI 3104, 164+4, 76476 1/3 V29","30/08/2026 00:00:00","19/05/2026 00:00:00"
"76476-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/6666275.pdf","BI 3104, 164+4, 76476 1/3 V39","30/08/2026 00:00:00","19/05/2026 00:00:00"
"76476-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/6666274.pdf","BI 3104, 256+4, 76476 3/3 V29","30/08/2026 00:00:00","19/05/2026 00:00:00"
"76476-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/6666277.pdf","BI 3104, 256+4, 76476 3/3 V39","30/08/2026 00:00:00","19/05/2026 00:00:00"
"76476-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/6678391.pdf","BI 3104, 292+4, 76476 2/3 V29","30/08/2026 00:00:00","19/05/2026 00:00:00"
"76476-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/6678392.pdf","BI 3104, 292+4, 76476 2/3 V39","30/08/2026 00:00:00","19/05/2026 00:00:00"
"76477-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/6649692.pdf","BI 3106, 92+4 76477 V29","03/06/2026 00:00:00","06/02/2026 00:00:00"
"76477-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/6649696.pdf","BI 3106, 92+4 76477 V39","02/08/2026 00:00:00","06/02/2026 00:00:00"
"76478-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/6650614.pdf","BI 3106, 140+4, 76478 2/2 V29","02/06/2026 00:00:00","10/02/2026 00:00:00"
"76478-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/6650631.pdf","BI 3106, 140+4, 76478 2/2 V39","02/06/2026 00:00:00","10/02/2026 00:00:00"
"76478-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/6650613.pdf","BI 3106, 168+4, 76478 1/2 V29","02/06/2026 00:00:00","10/02/2026 00:00:00"
"76478-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/6650630.pdf","BI 3106, 168+4, 76478 1/2 V39","02/06/2026 00:00:00","10/02/2026 00:00:00"
"76780-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/6540966.pdf","BI 3106, 164+4, 76780 V29","01/10/2024 00:00:00","10/06/2024 00:00:00"
"76780-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/6540967.pdf","BI 3106, 164+4, 76780 V39","01/10/2024 00:00:00","10/06/2024 00:00:00"
"76781-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/6540969.pdf","BI 3104, 164+4, 76781 V29","01/10/2024 00:00:00","10/06/2024 00:00:00"
"76781-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/6540971.pdf","BI 3104, 164+4, 76781 V39","01/10/2024 00:00:00","10/06/2024 00:00:00"
"76784-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/6592852.pdf","BI 3101, 88+4, 76784 V29","01/08/2025 00:00:00","31/03/2025 00:00:00"
"76784-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/6592853.pdf","BI 3101, 88+4, 76784 V39","01/08/2025 00:00:00","31/03/2025 00:00:00"
